177	〜硬便
178	〜軟
179	〜軟便
180	〜重度
181	〜高度
182	あ
183	あいま
184	あし症
185	あり
186	ありま
187	あり転
188	い
189	いあ
190	いあり
191	いが
192	いがし
193	いがす
194	いし
195	いしな
196	いす
197	いすり
198	いする
199	いず
200	いずれ
201	いた
202	いたい
203	いたみ
204	いち
205	いちご
206	いな
207	いない
208	いなど
209	いの症
210	いの発
211	いの自
212	いび
213	いびき
214	いふ
215	いふら
216	いま
217	いまい
218	います
219	いる
220	いるよ
221	いる感
222	いれ
223	いれん
224	いを
225	いを感
226	い再
227	い再発
228	い増
229	い増強
230	い感
231	い感じ
232	い新
233	い新患
234	い様
235	い様症
236	い生
237	い疼痛
238	い症
239	い症状
240	い発作
241	い等
242	い腫瘤
243	い自
244	い自覚
245	い誘
246	い誘発
247	い軽
248	い軽度
249	い頭痛
250	いＶＴ
251	う
252	うが
253	うがふ
254	うそく
255	うっ
256	うっ滞
257	うっ血
258	うつ
259	うつら
260	うつ状
261	うつ病
262	うつ症
263	うな
264	うなこ
265	うな感
266	うな気
267	うな症
268	うろう
269	う性
270	う歯
271	う炎
272	う症
273	う痒感
274	う癌
275	う紅斑
276	う腫瘤
277	う膜炎
278	え
279	えにく
280	えり
281	え感
282	お
283	おむつ
284	および
285	か
286	かえ感
287	かき病
288	かす
289	かすみ
290	かする
291	かすれ
292	かつ
293	かつき
294	かな
295	かない
296	かなさ
297	かなり
298	かぶ
299	かぶれ
300	かむか
301	かゆ
302	かゆみ
303	から
304	からの
305	からみ
306	からむ
307	かれ
308	かわ
309	かわら
310	かん
311	かん後
312	かん性
313	かん様
314	かん焦
315	かん発
316	かん等
317	かん重
318	が
319	がえ
320	がえり
321	がか
322	がから
323	がき
324	がきつ
325	がこび
326	がし
327	がした
328	がしま
329	がす
330	がする
331	がつ
332	がつら
333	がつり
334	がつる
335	がな
336	がない
337	がひ
338	がひけ
339	がび
340	がびま
341	がふら
342	がまだ
343	がまわ
344	がむ
345	がむか
346	がむく
347	がも
348	がもう
349	がん
350	がん再
351	がん性
352	がん５
353	が回
354	が回ら
355	が痛む
356	き
357	きあ
358	きあり
359	きい
360	きく
361	きけ
362	きこみ
363	きつ
364	きつい
365	きづ
366	きでふ
367	きな
368	きない
369	きなく
370	きなど
371	きに
372	きにく
373	きのみ
374	きみ
375	きみら
376	きや
377	きん
378	き増強
379	き大
380	き少
381	き悪化
382	き感
383	き時
384	き時折
385	き有
386	き様呼
387	き歩行
388	き気
389	き気症
390	き気等
391	き注意
392	き生
393	き病
394	き症
395	き症状
396	き目
397	き目立
398	き眩
399	き眩暈
400	き等
401	き等自
402	き自
403	き自覚
404	き軽
405	き軽度
406	ぎ
407	ぎみ
408	ぎれ
409	ぎれ感
410	ぎれ症
411	く
412	くい
413	くが
414	くがふ
415	くくな
416	くさ
417	くさん
418	くす
419	くすぶ
420	くつ
421	くつき
422	くと
423	くとふ
424	くな
425	くない
426	くなし
427	くなり
428	くなる
429	くふ
430	くふら
431	くみ
432	くみ幾
433	くみ感
434	くみ足
435	くむ
436	くも
437	くも膜
438	くよ
439	くよう
440	くら
441	くらみ
442	くれ
443	くん
444	くんだ
445	くリス
446	く事
447	く可
448	く尿
449	く歩
450	く歩行
451	く気
452	く転
453	く転倒
454	け
455	けい
456	けいれ
457	けない
458	ける
459	けるよ
460	け感
461	け症
462	け症状
463	こ
464	こう
465	こうそ
466	こえ
467	こえに
468	こし
469	こしふ
470	こしや
471	こと
472	こびり
473	こみ
474	こみづ
475	こみに
476	こむ
477	こむら
478	こり
479	こわ
480	こわば
481	ご状血
482	さ
483	さあ
484	さあり
485	ざ
486	ざ瘡
487	し
488	しい
489	しい感
490	しく
491	しく歩
492	しこり
493	しさ
494	した
495	した感
496	しづ
497	して
498	しな
499	しない
500	しに
501	しび
502	しびれ
503	しふら
504	します
505	しみ
506	しみ状
507	しゃ
508	しや
509	しやす
510	しょ
511	しん
512	しんあ
513	し下血
514	し不安
515	し不眠
516	し便秘
517	し嘔吐
518	し失禁
519	し希
520	し幻聴
521	し杖
522	し浮腫
523	し疼痛
524	し痛み
525	し癌
526	し肥満
527	し胃癌
528	し腫瘍
529	し膝痛
530	し血便
531	し複視
532	し貧血
533	し跛行
534	し難聴
535	し頭痛
536	し骨折
537	し鬱病
538	しＤＭ
539	じ
540	じゃ
541	じん
542	じんじ
543	じんま
544	す
545	すい
546	すく
547	すさ
548	すね
549	すみ
550	すみ目
551	すり
552	すりガ
553	する
554	するこ
555	するし
556	する癌
557	する発
558	する腺
559	すれ
560	ず
561	ずあし
562	ずき
563	ずきん
564	ずむ
565	ずむず
566	ずれ
567	ず感
568	ず症
569	ず足
570	ず足症
571	せ
572	せあり
573	せこ
574	せこみ
575	せこむ
576	せず
577	せつ
578	せや
579	せやす
580	せる
581	せるよ
582	せん
583	せん妄
584	せ症
585	せ症摂
586	せ込む
587	ぜ
588	ぜん
589	ぜんそ
590	そ
591	そう
592	そう痒
593	そく
594	ぞう
595	ぞう性
596	た
597	たい
598	たず
599	たない
600	たみ
601	たれ感
602	たん
603	たんぱ
604	た感
605	た感じ
606	た痛み
607	だ
608	だけ
609	だる
610	だん
611	だんだ
612	だ感じ
613	ち
614	ちく
615	ちくら
616	ちご状
617	ち状指
618	ち着
619	ち着か
620	っ
621	っかき
622	っぽ
623	っぽい
624	っ滞
625	っ滞型
626	っ滞性
627	っ血
628	っ血像
629	っ血性
630	つ
631	つあ
632	つい
633	ついて
634	つうつ
635	つか
636	つき
637	つきあ
638	つきな
639	つきの
640	つき大
641	つき少
642	つき感
643	つき有
644	つき生
645	つき等
646	つき軽
647	つく
648	つくよ
649	つく事
650	つく気
651	つたい
652	つっ
653	つな
654	つぼ
655	つぼ型
656	つま
657	つまり
658	つら
659	つらい
660	つらう
661	つり
662	つりや
663	つる
664	つわ
665	つわり
666	つエピ
667	つ性
668	つ感
669	つ気
670	つ気味
671	つ熱
672	つ状
673	つ状態
674	つ病
675	つ病合
676	つ病性
677	つ病既
678	つ病有
679	つ病状
680	つ病症
681	つ病相
682	つ症
683	つ症状
684	つ的
685	つ障
686	つ障害
687	づ
688	づらい
689	づらさ
690	て
691	てい
692	ていた
693	ていな
694	ていま
695	ている
696	てる
697	てる感
698	てん
699	てんか
700	でか
701	でＣ
702	と
703	とする
704	とふ
705	とふら
706	とまら
707	ど
708	どう膜
709	どの
710	どの症
711	どん
712	どんど
713	どん痛
714	ど症
715	ど症状
716	な
717	ない
718	ない感
719	なさ
720	なし
721	なしふ
722	なし夜
723	なし希
724	なし抑
725	なし杖
726	なし痛
727	なし癌
728	なし鬱
729	なすり
730	など
731	などの
732	なふら
733	なり
734	なる
735	な便秘
736	な出血
737	な尿閉
738	な希
739	な幻聴
740	な感
741	な感じ
742	な感覚
743	な疼
744	な疼痛
745	な症状
746	な痛
747	な痛み
748	な癌
749	な腫瘍
750	な腫瘤
751	な貧血
752	な頭痛
753	に
754	にく
755	にくい
756	にくく
757	にくさ
758	にリー
759	に腫
760	に腫大
761	ね
762	の
763	のう
764	のう炎
765	のう癌
766	のか
767	のかぶ
768	のけ
769	のけい
770	のし
771	のしこ
772	のび
773	のびま
774	のみ
775	のむ
776	のむか
777	のむく
778	のよ
779	のよう
780	のわる
781	の上
782	の低下
783	の出血
784	の忘れ
785	の悪性
786	の浸
787	の浸潤
788	の炎
789	の炎症
790	の病
791	の病変
792	の症
793	の症状
794	の発
795	の発作
796	の自
797	の自覚
798	の２型
799	は
800	はかわ
801	はな
802	はない
803	ば
804	ばい
805	ばち
806	ばり
807	ぱく
808	ぱく尿
809	ひける
810	ひっか
811	ひり
812	ひりひ
813	ひり感
814	び
815	びき
816	びく
817	びくつ
818	びま
819	びまん
820	びら
821	びらん
822	びり
823	びりし
824	びりび
825	びり感
826	びれ
827	びれか
828	びれが
829	びれて
830	びれは
831	びれも
832	びれる
833	びれ少
834	びれ感
835	びれ痛
836	びれ等
837	び口腔
838	び慢性
839	び胸
840	び腹水
841	ぴ
842	ぴく
843	ふ
844	ふら
845	ふらす
846	ふらつ
847	ふらふ
848	ぶ
849	ぶく
850	ぶくれ
851	ぶど
852	ぶどう
853	ぶり型
854	ぶれ
855	ぶれし
856	ぶれや
857	べ
858	べり
859	べりづ
860	べりに
861	ぼ
862	ぼん
863	ぼんや
864	ぼ型心
865	ぽい
866	ま
867	まい
868	まいが
869	まいち
870	まいな
871	まいの
872	まい様
873	まい生
874	まい症
875	まい発
876	まい等
877	まし
878	ましん
879	ます
880	ますね
881	ません
882	まだ
883	まだか
884	まり
885	まわ
886	まわら
887	まわり
888	まん
889	まん型
890	まん性
891	ま疹
892	み
893	みい
894	みが
895	みき
896	みこみ
897	みつ
898	みづ
899	みとし
900	みない
901	みに
902	みも
903	みもな
904	みや
905	みやす
906	みら
907	みられ
908	みアリ
909	み刺激
910	み幾分
911	み感
912	み状
913	み症状
914	み目
915	み足
916	み音
917	む
918	むか
919	むかつ
920	むかむ
921	むく
922	むくみ
923	むくむ
924	むくん
925	むこと
926	むず
927	むず感
928	むせ
929	むせこ
930	むせま
931	むせや
932	むせる
933	むせ込
934	む感じ
935	め
936	めま
937	めまい
938	めませ
939	も
940	もあ
941	もあり
942	もう
943	もうろ
944	もな
945	もない
946	もの
947	もや
948	もやも
949	もや病
950	もれ
951	も膜下
952	ゃ
953	ゃべり
954	や
955	やけ感
956	やす
957	やすい
958	やすく
959	やすさ
960	やせ症
961	やふ
962	やふら
963	やもや
964	やや
965	ややふ
966	やり
967	やりし
968	や病
969	ゆ
970	ゆみ
971	ゆみい
972	ょ
973	ょう症
974	よ
975	よう
976	ような
977	よび口
978	より
979	より症
980	ら
981	らい
982	らう
983	らうつ
984	らさ
985	らす
986	らする
987	らず
988	らそう
989	らつ
990	らつき
991	らつく
992	らな
993	らない
994	らなく
995	らの
996	らふ
997	らみ
998	らみ感
999	らみ症
1000	らみ音
1001	らむ
1002	らむよ
1003	らむ感
1004	られる
1005	らん
1006	らんか
1007	らん性
1008	り
1009	りあ
1010	りあり
1011	りし
1012	りした
1013	りつい
1014	りつき
1015	りづ
1016	りに
1017	りひ
1018	りひり
1019	りび
1020	りびり
1021	りませ
1022	りや
1023	りよ
1024	りより
1025	りガ
1026	りガラ
1027	り型骨
1028	り感
1029	り感持
1030	り症
1031	り症状
1032	り転倒
1033	り返す
1034	る
1035	ること
1036	るさ
1037	るよ
1038	るよう
1039	る感
1040	る感じ
1041	る感覚
1042	る癌
1043	る発作
1044	る腫瘍
1045	る腫瘤
1046	る腺癌
1047	れ
1048	れあ
1049	れあり
1050	れかわ
1051	れがき
1052	れがつ
1053	れし
1054	れしや
1055	れす
1056	れする
1057	れず
1058	れた
1059	れた感
1060	れだ
1061	れだけ
1062	れてい
1063	れてる
1064	れな
1065	れない
1066	れなし
1067	れなど
1068	れの症
1069	れはな
1070	れま
1071	れます
1072	れもな
1073	れや
1074	れやす
1075	れる
1076	れる感
1077	れを
1078	れを感
1079	れん
1080	れんす
1081	れん再
1082	れん性
1083	れん様
1084	れん波
1085	れん症
1086	れん群
1087	れん重
1088	れん２
1089	れア
1090	れアリ
1091	れ不
1092	れ不変
1093	れ不良
1094	れ増
1095	れ増強
1096	れ少
1097	れ感
1098	れ残
1099	れ残存
1100	れ気
1101	れ症
1102	れ症状
1103	れ痛
1104	れ発
1105	れ発作
1106	れ目立
1107	れ等
1108	れ自
1109	れ自覚
1110	れ軽
1111	れ軽度
1112	れ麻
1113	れ麻痺
1114	れＧ
1115	れＧ１
1116	ろ
1117	ろう
1118	ろれ
1119	ろれつ
1120	わ
1121	わばり
1122	わら
1123	わらず
1124	わらな
1125	わり
1126	わりに
1127	わり症
1128	わる
1129	わるさ
1130	を
1131	を伴う
1132	を感
1133	ん
1134	んあり
1135	んか
1136	んかん
1137	んじ
1138	んじゃ
1139	んじん
1140	んする
1141	んず
1142	んそく
1143	んだ
1144	んだん
1145	んだ感
1146	んど
1147	んどん
1148	んなど
1149	んの
1150	んの症
1151	んの発
1152	んぱ
1153	んぱく
1154	んま
1155	んまし
1156	んま疹
1157	んや
1158	んやり
1159	ん再発
1160	ん初発
1161	ん原性
1162	ん合併
1163	ん妄
1164	ん妄ア
1165	ん妄リ
1166	ん妄傾
1167	ん妄出
1168	ん妄助
1169	ん妄増
1170	ん妄対
1171	ん妄悪
1172	ん妄惹
1173	ん妄既
1174	ん妄様
1175	ん妄歴
1176	ん妄気
1177	ん妄注
1178	ん妄状
1179	ん妄生
1180	ん妄用
1181	ん妄症
1182	ん妄発
1183	ん妄等
1184	ん妄脱
1185	ん妄行
1186	ん妄言
1187	ん妄誘
1188	ん妄起
1189	ん怠感
1190	ん性
1191	ん性す
1192	ん性ス
1193	ん性大
1194	ん性放
1195	ん性甲
1196	ん性異
1197	ん性発
1198	ん性管
1199	ん性肺
1200	ん性胃
1201	ん性脱
1202	ん性軽
1203	ん性間
1204	ん既
1205	ん既往
1206	ん様
1207	ん様異
1208	ん様症
1209	ん様発
1210	ん様運
1211	ん波
1212	ん波形
1213	ん焦点
1214	ん症状
1215	ん痛み
1216	ん発
1217	ん発作
1218	ん発症
1219	ん発赤
1220	ん等
1221	ん群発
1222	ん脳波
1223	ん迷
1224	ん迷走
1225	ん重
1226	ん重積
1227	ん骨折
1228	ん－
1229	ん２回
1230	ん５年
1231	゛
1232	゛ラ
1233	゛ラス
1234	゛ル低
1235	゛ー
1236	゛ーレ
1237	゛ー様
1238	゛ー歴
1239	゛ー症
1240	゜
1241	゜ウチ
1242	゜ニ
1243	゜ニア
1244	゜浮腫
1245	゜管腫
1246	゜腫
1247	ァ
1248	ァロー
1249	ァン
1250	ァンコ
1251	ァン症
1252	ア
1253	アア
1254	アアラ
1255	アイ
1256	アカ
1257	アカシ
1258	アキ
1259	アキレ
1260	アク
1261	アクロ
1262	アグ
1263	アグラ
1264	アシ
1265	アシク
1266	アシド
1267	アシン
1268	アス
1269	アスペ
1270	アダ
1271	アダム
1272	アテ
1273	アテト
1274	アテロ
1275	アデ
1276	アデノ
1277	アト
1278	アトピ
1279	アドリ
1280	アナ
1281	アナフ
1282	アニ
1283	アニサ
1284	アニソ
1285	アノー
1286	アフ
1287	アフタ
1288	アプ
1289	アポク
1290	アミ
1291	アミオ
1292	アミノ
1293	アミラ
1294	アミロ
1295	アメ
1296	アメー
1297	アラ
1298	アリ
1299	アリ奇
1300	アリ症
1301	アル
1302	アルカ
1303	アルコ
1304	アルツ
1305	アルド
1306	アルブ
1307	アレ
1308	アレル
1309	アン
1310	アンス
1311	アンチ
1312	アンド
1313	ア不
1314	ア修
1315	ア修復
1316	ア再
1317	ア再発
1318	ア困難
1319	ア嵌
1320	ア嵌頓
1321	ア徴候
1322	ア悪化
1323	ア感
1324	ア感染
1325	ア所見
1326	ア有
1327	ア根治
1328	ア様
1329	ア毒
1330	ア毒性
1331	ア滑
1332	ア滑脱
1333	ア異
1334	ア異常
1335	ア病
1336	ア症
1337	ア症状
1338	ア肺
1339	ア肺炎
1340	ア脳
1341	ア腸炎
1342	ア高
1343	ア高値
1344	アＯ
1345	アＯＰ
1346	ィ
1347	ィカ
1348	ィカス
1349	ィブ
1350	ィブリ
1351	ィラキ
1352	ィラク
1353	ィリ
1354	ィリン
1355	ィリー
1356	ィル
1357	ィルス
1358	ィル病
1359	ィー
1360	ィー（
1361	ィ小
1362	ィ障害
1363	イ
1364	イアイ
1365	イアン
1366	イガ
1367	イガ感
1368	イコバ
1369	イコプ
1370	イス
1371	イス症
1372	イソジ
1373	イソス
1374	イツフ
1375	イトメ
1376	イド
1377	イドー
1378	イド依
1379	イド副
1380	イド増
1381	イド性
1382	イド接
1383	イド症
1384	イド白
1385	イド糖
1386	イド紫
1387	イド肝
1388	イド肺
1389	イド胃
1390	イド苔
1391	イヌ
1392	イノー
1393	イヒ
1394	イマ
1395	イマー
1396	イラ
1397	イラ感
1398	イリ
1399	イリン
1400	イル
1401	イルス
1402	イル塞
1403	イル熱
1404	イレ
1405	イレウ
1406	イレ歩
1407	イロリ
1408	イン
1409	インア
1410	イング
1411	インス
1412	インフ
1413	インヘ
1414	イン刺
1415	インＣ
1416	インＳ
1417	イ下
1418	イ下瘻
1419	イ体
1420	イ体萎
1421	イ症状
1422	ゥ
1423	ゥル
1424	ウ
1425	ウィ
1426	ウィル
1427	ウイ
1428	ウイル
1429	ウェ
1430	ウェル
1431	ウェー
1432	ウス
1433	ウス像
1434	ウス後
1435	ウス様
1436	ウス歴
1437	ウス気
1438	ウス生
1439	ウス症
1440	ウス等
1441	ウス起
1442	ウゼン
1443	ウチ
1444	ウチ内
1445	ウマ
1446	ウマチ
1447	ウム
1448	ウム増
1449	ウム尿
1450	ウム性
1451	ウム血
1452	ウレア
1453	ウンド
1454	ウン症
1455	ウ氏
1456	ウ氏病
1457	ウ球
1458	ウ球菌
1459	ウ膜炎
1460	ェ
1461	ェッ
1462	ェック
1463	ェット
1464	ェピム
1465	ェムア
1466	ェルト
1467	ェルニ
1468	ェーグ
1469	ェーバ
1470	ェーン
1471	エ
1472	エキ
1473	エキノ
1474	エコ
1475	エコー
1476	エス
1477	エスト
1478	エナメ
1479	エピ
1480	エピソ
1481	エピネ
1482	エラ
1483	エル
1484	エンザ
1485	エール
1486	エ壊疽
1487	エ症
1488	ォロー
1489	オ
1490	オクロ
1491	オグロ
1492	オダロ
1493	オト
1494	オトロ
1495	オネ
1496	オネラ
1497	オパチ
1498	オペ
1499	オペ歴
1500	オム
1501	オン
1502	オンギ
1503	オン病
1504	オーマ
1505	オ感
1506	オ感染
1507	カ
1508	カ゛
1509	カ゛ー
1510	カシ
1511	カシジ
1512	カス
1513	カス感
1514	カス症
1515	カス肺
1516	カス腫
1517	カテ
1518	カテー
1519	カニ
1520	カバ
1521	カバー
1522	カポジ
1523	カリ
1524	カリウ
1525	カル
1526	カルク
1527	カルシ
1528	カルジ
1529	カルチ
1530	カルパ
1531	カルボ
1532	カロー
1533	カン
1534	カンジ
1535	カーテ
1536	ガ
1537	ガイ
1538	ガイ下
1539	ガス
1540	ガス壊
1541	ガダ症
1542	ガマ
1543	ガム
1544	ガムシ
1545	ガラ
1546	ガラク
1547	ガラス
1548	ガロウ
1549	ガン
1550	ガンマ
1551	ガン性
1552	ガー
1553	ガーゼ
1554	ガー症
1555	ガ感
1556	キ
1557	キ゛
1558	キ゛ル
1559	キ゛ー
1560	キア
1561	キアリ
1562	キシ
1563	キシン
1564	キシー
1565	キス症
1566	キズ
1567	キズキ
1568	キソイ
1569	キソカ
1570	キソニ
1571	キド
1572	キドキ
1573	キネジ
1574	キノコ
1575	キャ
1576	キャッ
1577	キャリ
1578	キリ
1579	キリキ
1580	キリ痛
1581	キルス
1582	キレス
1583	キン
1584	キング
1585	キンズ
1586	キンソ
1587	キンリ
1588	キン痛
1589	キ感
1590	キ痛
1591	キ痛む
1592	ギ
1593	ギ—
1594	ギ—性
1595	ギ—症
1596	ギウム
1597	ギャッ
1598	ギラ
1599	ギラン
1600	ギル
1601	ギルス
1602	ギロー
1603	ギー
1604	ギー副
1605	ギー多
1606	ギー性
1607	ギー歴
1608	ギー症
1609	ク
1610	クⅠ度
1611	ク【
1612	クする
1613	ク゛
1614	クシ
1615	クス
1616	クス症
1617	クス発
1618	クター
1619	クチ
1620	クチク
1621	クッ
1622	クッシ
1623	クテ
1624	クテリ
1625	クデイ
1626	クトイ
1627	クトミ
1628	クトラ
1629	クトー
1630	クナ
1631	クナ梗
1632	クマ
1633	クマン
1634	クモ
1635	クモ膜
1636	クラ
1637	クラッ
1638	クラビ
1639	クラミ
1640	クラン
1641	クリ
1642	クリオ
1643	クリッ
1644	クリニ
1645	クリプ
1646	クリン
1647	クリー
1648	クル
1649	クルー
1650	クレ
1651	クレチ
1652	クロ
1653	クログ
1654	クロコ
1655	クロス
1656	クロビ
1657	クロマ
1658	クロー
1659	クーム
1660	ク低い
1661	ク低下
1662	ク内
1663	ク呈
1664	ク型
1665	ク変形
1666	ク尿
1667	ク後
1668	ク徴候
1669	ク指摘
1670	ク様
1671	ク様症
1672	ク波
1673	ク波形
1674	ク状
1675	ク状態
1676	ク疹
1677	ク症
1678	ク症候
1679	ク症状
1680	ク痛
1681	ク痛い
1682	ク痛む
1683	ク発
1684	ク発作
1685	ク血症
1686	ク誘発
1687	ク障
1688	ク障害
1689	ク高
1690	ク高い
1691	ク高ま
1692	ク１度
1693	クＩ度
1694	グ
1695	グスト
1696	グス症
1697	グハ
1698	グハウ
1699	グラ
1700	グラス
1701	グラッ
1702	グラフ
1703	グラム
1704	グラン
1705	グラ付
1706	グラ便
1707	グリ
1708	グリオ
1709	グリセ
1710	グル
1711	グルー
1712	グル音
1713	グレ
1714	グレン
1715	グロビ
1716	グロブ
1717	グロー
1718	グ徴候
1719	グ感染
1720	グ損
1721	グ損傷
1722	グ熱
1723	グ症
1724	グ症候
1725	グ肉腫
1726	グ肺雑
1727	ケ
1728	ケア
1729	ケイ
1730	ケイヘ
1731	ケッチ
1732	ケット
1733	ケト
1734	ケトア
1735	ケトン
1736	ケトー
1737	ケル細
1738	ケロ
1739	ケロイ
1740	ケ失語
1741	ゲ
1742	ゲナ
1743	ゲナー
1744	ゲノ
1745	ゲルス
1746	ゲルハ
1747	ゲン
1748	ゲン異
1749	コ
1750	コア
1751	コアグ
1752	コア病
1753	コイ
1754	コイド
1755	コイリ
1756	コイル
1757	コク
1758	コタ
1759	コッカ
1760	コック
1761	コツボ
1762	コノミ
1763	コバク
1764	コブ病
1765	コプラ
1766	コペニ
1767	コマイ
1768	コモナ
1769	コラミ
1770	コリ
1771	コリア
1772	コル
1773	コルチ
1774	コル感
1775	コレ
1776	コレア
1777	コレス
1778	コレラ
1779	コレー
1780	コン
1781	コンジ
1782	コント
1783	コンド
1784	コンパ
1785	コー
1786	コール
1787	コー性
1788	コ離
1789	ゴ
1790	ゴッ
1791	ゴナド
1792	ゴム
1793	ゴム腫
1794	ゴール
1795	ゴ病
1796	サ
1797	サイ
1798	サイト
1799	サキス
1800	サッキ
1801	サブ
1802	サブイ
1803	サル
1804	サルコ
1805	サルバ
1806	サルモ
1807	サワ
1808	サワシ
1809	サンギ
1810	サー
1811	ザ
1812	ザイ
1813	ザン
1814	ザー
1815	ザ後
1816	ザ感
1817	ザ感染
1818	ザ桿菌
1819	ザ様
1820	ザ症
1821	ザ症状
1822	ザ発
1823	ザ発症
1824	ザ罹
1825	ザ罹患
1826	ザ肺炎
1827	ザ脳
1828	ザ脳炎
1829	ザ菌
1830	ザ菌感
1831	ザ迅速
1832	ザ陽
1833	ザ陽性
1834	ザＡ
1835	ザＡ型
1836	ザＢ
1837	ザＢ型
1838	シ
1839	シウム
1840	シェ
1841	シェー
1842	シエラ
1843	シク
1844	シクシ
1845	シク痛
1846	シジ
1847	シジア
1848	シス
1849	システ
1850	シス様
1851	シス疑
1852	シス症
1853	シス（
1854	シタ
1855	シッ
1856	シック
1857	シト
1858	シトル
1859	シドー
1860	シニア
1861	シバ
1862	シピー
1863	シャ
1864	シャン
1865	シュ
1866	シュロ
1867	シュ菌
1868	ショ
1869	ショッ
1870	ショニ
1871	シリ
1872	シリン
1873	シロカ
1874	シング
1875	シン欠
1876	シン耐
1877	シー
1878	シー様
1879	シ病
1880	ジ
1881	ジⅣ
1882	ジア
1883	ジア感
1884	ジア様
1885	ジア症
1886	ジア肺
1887	ジウム
1888	ジェッ
1889	ジオネ
1890	ジキ
1891	ジキン
1892	ジシ
1893	ジショ
1894	ジス
1895	ジスキ
1896	ジスト
1897	ジタ
1898	ジダ
1899	ジダ性
1900	ジダ症
1901	ジダ肺
1902	ジダ食
1903	ジフ
1904	ジフル
1905	ジベル
1906	ジャ
1907	ジュバ
1908	ジュー
1909	ジロー
1910	ジワ
1911	ジン
1912	ジンア
1913	ジンジ
1914	ジン感
1915	ジ中
1916	ジ様
1917	ス
1918	スアン
1919	スウイ
1920	スキネ
1921	スク
1922	スクリ
1923	スク状
1924	スク高
1925	スコ
1926	スコア
1927	スチ
1928	スチス
1929	スチル
1930	スツレ
1931	ステ
1932	ステリ
1933	ステル
1934	ステロ
1935	ステー
1936	スト
1937	ストイ
1938	ストニ
1939	ストプ
1940	ストマ
1941	ストラ
1942	ストレ
1943	ストロ
1944	ストー
1945	スナー
1946	スピ
1947	スピラ
1948	スピロ
1949	スフラ
1950	スベス
1951	スペ
1952	スペク
1953	スペル
1954	スポリ
1955	スマン
1956	スミン
1957	スムス
1958	スメー
1959	スモイ
1960	スリ
1961	スリカ
1962	スリガ
1963	スリス
1964	スリノ
1965	スリン
1966	スリー
1967	スルマ
1968	スレッ
1969	スロー
1970	スワ
1971	ス不
1972	ス不良
1973	ス併
1974	ス併発
1975	ス像
1976	ス兆
1977	ス兆候
1978	ス再
1979	ス再燃
1980	ス再発
1981	ス副鼻
1982	ス合
1983	ス合併
1984	ス型
1985	ス壊疽
1986	ス変形
1987	ス多
1988	ス大腸
